fin_year,flow,budget_category,budget_entry,flow_type,value
2017,expenditure,Ministries and Departments,Hotel and Tourism,Capital Expenditure,136.39
2017,expenditure,Ministries and Departments,Immigration and Populations,General Expenditure,20634.799
2017,expenditure,Ministries and Departments,Immigration and Populations,Capital Expenditure,749
2017,expenditure,Ministries and Departments,Industry,General Expenditure,8744.623
2017,expenditure,Ministries and Departments,Industry,Capital Expenditure,8236.72
2017,expenditure,Ministries and Departments,Information,General Expenditure,27375.105
2017,expenditure,Ministries and Departments,Information,Capital Expenditure,4019.993
2017,expenditure,Ministries and Departments,"Labour, Employment and Social Security ",General Expenditure,10682.566
2017,expenditure,Ministries and Departments,"Labour, Employment and Social Security ",Aid,67.167
2017,expenditure,Ministries and Departments,"Labour, Employment and Social Security ",Capital Expenditure,2871.082
2017,expenditure,Ministries and Departments,Livestock and Fisheries,General Expenditure,35546.739
2017,expenditure,Ministries and Departments,Livestock and Fisheries,Interest payments,655.938
2017,expenditure,Ministries and Departments,Livestock and Fisheries,Aid,171101.318
2017,expenditure,Ministries and Departments,Livestock and Fisheries,Capital Expenditure,354216.977
2017,expenditure,Ministries and Departments,Livestock and Fisheries,Expenditure for loans,332.807
2017,expenditure,Ministries and Departments,Mines,General Expenditure,3232.492
2017,expenditure,Ministries and Departments,Mines,Aid,6.425
2017,expenditure,Ministries and Departments,Mines,Capital Expenditure,36.669
2017,expenditure,Ministries and Departments,National Planning and Economic Development,General Expenditure,15769.902
2017,expenditure,Ministries and Departments,National Planning and Economic Development,Interest payments,12.412
2017,expenditure,Ministries and Departments,National Planning and Economic Development,Aid,106.997
2017,expenditure,Ministries and Departments,National Planning and Economic Development,Capital Expenditure,24122.379
2017,expenditure,Ministries and Departments,Pension and Rewards,General Expenditure,626042.5
2017,expenditure,Ministries and Departments,Rail Transportation,General Expenditure,15501.152
2017,expenditure,Ministries and Departments,Rail Transportation,Capital Expenditure,4479.146
2017,expenditure,Ministries and Departments,Religious Affairs,General Expenditure,9479.349
2017,expenditure,Ministries and Departments,Religious Affairs,Aid,4412.567
2017,expenditure,Ministries and Departments,Religious Affairs,Capital Expenditure,897.718
2017,expenditure,Ministries and Departments,Rewards and Lump Sum Pension,General Expenditure,101343
2017,expenditure,Ministries and Departments,Science and Technology,General Expenditure,61470.772
2017,expenditure,Ministries and Departments,Science and Technology,Aid,124.498
2017,expenditure,Ministries and Departments,Science and Technology,Capital Expenditure,62315.351
2017,expenditure,Ministries and Departments,"Social Welfare, Relief and Resettlement",General Expenditure,11773.183
2017,expenditure,Ministries and Departments,"Social Welfare, Relief and Resettlement",Aid,3236.67
2017,expenditure,Ministries and Departments,"Social Welfare, Relief and Resettlement",Capital Expenditure,3635.526
2017,expenditure,Ministries and Departments,Special Fund,General Expenditure,1.00E+05
2017,expenditure,Ministries and Departments,Sports,General Expenditure,16477.364
2017,expenditure,Ministries and Departments,Sports,Aid,640.5
2017,expenditure,Ministries and Departments,Sports,Capital Expenditure,2614.272
2017,expenditure,Ministries and Departments,Transportation,General Expenditure,17168.09
2017,expenditure,Ministries and Departments,Transportation,Interest payments,26635.536
2017,expenditure,Ministries and Departments,Transportation,Aid,203.225
2017,expenditure,Ministries and Departments,Transportation,Capital Expenditure,57393.408
2017,expenditure,Ministries and Departments,Transportation,Expenditure for loans,4504.639
2017,expenditure,Ministries and Departments Out of Union Funds,"Social welfare under Ministry of Labour, employment and social welfare",General Expenditure,12117.323
2017,expenditure,Ministries and Departments Out of Union Funds,"Social welfare under Ministry of Labour, employment and social welfare",Capital Expenditure,2335
2017,expenditure,NPT Council,NPT council,General Expenditure,796.74
2017,expenditure,NPT Council,NPT council,Aid,800
2017,expenditure,NPT Council,NPT council,Capital Expenditure,8763.72
2017,expenditure,SEEs,SEEs under the Ministry Communication and Information Technology,General Expenditure,16097.263
2017,expenditure,SEEs,SEEs under the Ministry Communication and Information Technology,Interest payments,12445.582
2017,expenditure,SEEs,SEEs under the Ministry Communication and Information Technology,Capital Expenditure,94167.196
2017,expenditure,SEEs,SEEs under the Ministry Communication and Information Technology,General expenditure with own budget,26310.524
2017,expenditure,SEEs,SEEs under the Ministry Communication and Information Technology,"expenditure with own budget (tax on trade and income, investment)",228425.445
2017,expenditure,SEEs,SEEs under the Ministry of Agriculture and Irrigation,General Expenditure,40861.844
2017,expenditure,SEEs,SEEs under the Ministry of Agriculture and Irrigation,Capital Expenditure,23.901
2017,expenditure,SEEs,SEEs under the Ministry of Electricity Power,General Expenditure,41566.908
2017,expenditure,SEEs,SEEs under the Ministry of Electricity Power,Interest payments,28156.266
2017,expenditure,SEEs,SEEs under the Ministry of Electricity Power,Capital Expenditure,290335.52
2017,expenditure,SEEs,SEEs under the Ministry of Electricity Power,General expenditure with own budget,1657704.019
2017,expenditure,SEEs,SEEs under the Ministry of Electricity Power,"expenditure with own budget (tax on trade and income, investment)",57285.172
2017,expenditure,SEEs,SEEs under the Ministry of Energy,General Expenditure,147677.42
2017,expenditure,SEEs,SEEs under the Ministry of Energy,Interest payments,199817.826
2017,expenditure,SEEs,SEEs under the Ministry of Energy,Capital Expenditure,46096.914
2017,expenditure,SEEs,SEEs under the Ministry of Energy,General expenditure with own budget,1467477.189
2017,expenditure,SEEs,SEEs under the Ministry of Energy,"expenditure with own budget (tax on trade and income, investment)",832222.901
2017,expenditure,SEEs,SEEs under the Ministry of Environmental Conservation and Forestry,General Expenditure,1008.62
2017,expenditure,SEEs,SEEs under the Ministry of Environmental Conservation and Forestry,Interest payments,381.186
2017,expenditure,SEEs,SEEs under the Ministry of Environmental Conservation and Forestry,Capital Expenditure,116.749
2017,expenditure,SEEs,SEEs under the Ministry of Environmental Conservation and Forestry,General expenditure with own budget,165592.032
2017,expenditure,SEEs,SEEs under the Ministry of Environmental Conservation and Forestry,"expenditure with own budget (tax on trade and income, investment)",59572.406
2017,expenditure,SEEs,SEEs under the Ministry of Finance and Revenue,General Expenditure,435205.606
2017,expenditure,SEEs,SEEs under the Ministry of Finance and Revenue,Capital Expenditure,15140.058
2017,expenditure,SEEs,SEEs under the Ministry of Finance and Revenue,Investment in Orgs,35544.359
2017,expenditure,SEEs,SEEs under the Ministry of Industry,General Expenditure,122952.183
2017,expenditure,SEEs,SEEs under the Ministry of Industry,Interest payments,72993.094
2017,expenditure,SEEs,SEEs under the Ministry of Industry,Capital Expenditure,262542.268
2017,expenditure,SEEs,SEEs under the Ministry of Industry,General expenditure with own budget,151974.317
2017,expenditure,SEEs,SEEs under the Ministry of Industry,"expenditure with own budget (tax on trade and income, investment)",8514.909
2017,expenditure,SEEs,SEEs under the Ministry of Information,General Expenditure,15.475
2017,expenditure,SEEs,SEEs under the Ministry of Information,Capital Expenditure,2866.459
2017,expenditure,SEEs,SEEs under the Ministry of Information,General expenditure with own budget,26056.442
2017,expenditure,SEEs,SEEs under the Ministry of Information,"expenditure with own budget (tax on trade and income, investment)",1000.945
2017,expenditure,SEEs,SEEs under the Ministry of Mines,General Expenditure,41.802
2017,expenditure,SEEs,SEEs under the Ministry of Mines,Capital Expenditure,117.747
2017,expenditure,SEEs,SEEs under the Ministry of Mines,General expenditure with own budget,17827.019
2017,expenditure,SEEs,SEEs under the Ministry of Mines,"expenditure with own budget (tax on trade and income, investment)",117102.59
2017,expenditure,SEEs,SEEs under the Ministry of Rail Transportation,General Expenditure,86014.411
2017,expenditure,SEEs,SEEs under the Ministry of Rail Transportation,Interest payments,20590.327
2017,expenditure,SEEs,SEEs under the Ministry of Rail Transportation,Capital Expenditure,229509.729
2017,expenditure,SEEs,SEEs under the Ministry of Rail Transportation,General expenditure with own budget,61938.873
2017,expenditure,SEEs,SEEs under the Ministry of Rail Transportation,"expenditure with own budget (tax on trade and income, investment)",2529.795
2017,expenditure,SEEs out of Union Funds,Mandalay Electricity Distribution Cooperation Under Ministry of Electricity,General Expenditure,219667.152
2017,expenditure,SEEs out of Union Funds,Mandalay Electricity Distribution Cooperation Under Ministry of Electricity,Capital Expenditure,20638.72
2017,expenditure,SEEs out of Union Funds,SOE under Ministry of Transport,General Expenditure,203893.255
2017,expenditure,SEEs out of Union Funds,SOE under Ministry of Transport,Capital Expenditure,122028.9
2017,expenditure,SEEs out of Union Funds,SOE under Ministry of Transport,Expenditure for loans,7010.3
2017,expenditure,SEEs out of Union Funds,Yangon Electricity Distribution Cooperation Under Ministry of Electricity,General Expenditure,531099.441
2017,expenditure,SEEs out of Union Funds,Yangon Electricity Distribution Cooperation Under Ministry of Electricity,Capital Expenditure,34596.79
2017,expenditure,Union Institutions,A Myo thar Hluttaw,General Expenditure,7497.776
2017,expenditure,Union Institutions,A Myo thar Hluttaw,Interest payments,759.625
2017,expenditure,Union Institutions,President,General Expenditure,10637.129
2017,expenditure,Union Institutions,President,Interest payments,1339.775
2017,expenditure,Union Institutions,President,Interest payments,10.004
2017,expenditure,Union Institutions,Pyithu Hluttaw,General Expenditure,10757.973
2017,expenditure,Union Institutions,Pyithu Hluttaw,Interest payments,2856.457
2017,expenditure,Union Institutions,Union Attorney General,General Expenditure,1904.722
2017,expenditure,Union Institutions,Union Attorney General,Interest payments,118.492
2017,expenditure,Union Institutions,Union Auditor General,General Expenditure,3341.687
2017,expenditure,Union Institutions,Union Auditor General,General Expenditure,2.891
2017,expenditure,Union Institutions,Union Auditor General,Interest payments,903.42
2017,expenditure,Union Institutions,Union Civil Service Board,General Expenditure,7765.777
2017,expenditure,Union Institutions,Union Civil Service Board,Interest payments,187.12
2017,expenditure,Union Institutions,Union Constitutional Court,General Expenditure,809.921
2017,expenditure,Union Institutions,Union Constitutional Court,Interest payments,7
2017,expenditure,Union Institutions,Union Election Commission,General Expenditure,13829.59
2017,expenditure,Union Institutions,Union Election Commission,Interest payments,1503.82
2017,expenditure,Union Institutions,Union Government,General Expenditure,1845.11
2017,expenditure,Union Institutions,Union Government,Interest payments,71.095
2017,expenditure,Union Institutions,Union Parliament,General Expenditure,1238.8
2017,expenditure,Union Institutions,Union Parliament,General Expenditure,8.096
2017,expenditure,Union Institutions,Union Parliament,Interest payments,2879.399
